Date,AVBLS,BLCHS,CPTRA,CPTRV,DIFF,ETRAV,ETRVU,HRATE,MIREV,MKPRU,MKTCP,MWNUS,NADDU,NTRAN,NTRAT,NTRBL,NTREP,TOTBC,TOUTV,TRFEE,TRFUS,TRVOU
2012-09-02,0.0811858582341,2380,2.50317619259,5.81103086197,2440642.60692,132180,1346909,18.5627253151,78269.31319,10.18999,100317904.052,20938,28708,31268,6664534,188,12876,9844750,6853914.88732,31.86619313,324.716189333,199716.417663
2012-09-01,0.0995082796717,2368,2.03182546495,5.2990193273,2440642.60692,154330,1608123,19.7759753357,85214.76,10.42,102502582,20792,39715,41940,6633266,237,17919,9837100,11028471.468,28.87869838,300.91603712,601947.78151
2012-08-31,0.113696298399,2352,1.87548942764,1.88908417408,2440642.60692,380184,4119638,17.3494752945,77823.4338,10.8359,106505519.305,20614,37505,41495,6591326,230,17651,9828950,6726903.6746,32.39425452,351.020902553,392090.091401
2012-08-30,0.0792764530906,2336,2.76459180485,3.46927295778,2440642.60692,228492,2499013,19.1693503254,86697.599,10.937,107421026.6,20430,26377,31360,6549831,288,11990,9821800,13468328.554,27.34385576,299.059750447,423186.059598
2012-08-29,0.0791308563876,2324,2.76038210744,3.41019188996,2440642.60692,244092,2736267,20.1399503419,93311.95676,11.20999,110013720.861,20245,32378,33804,6518471,228,14755,9813900,12858493.6435,24.54703076,275.171969349,689356.925143
2012-08-28,0.0814063517253,2311,2.77634756145,3.30233574405,2440642.60692,227808,2592620,18.1987503089,85617.0061,11.3807,111594591.92,20032,32138,30838,6484667,204,13018,9805600,8618370.67075,23.62564327,268.876358363,866531.597853
2012-08-27,0.0844196921227,2299,2.90244586719,2.70395588868,2440642.60692,276595,3360623,18.0774253068,90869.77521,12.14999,119046817.019,19855,30516,31308,6453829,257,13916,9798100,3271317.782,29.03414368,352.764555371,1638081.55274
2012-08-26,0.0677923831073,2287,3.06902423784,4.76590631504,2440642.60692,185106,1965669,21.3532003624,93681.96486,10.61913,103968185.134,19669,28168,30525,6422521,290,13231,9790650,3147442.02601,22.34564361,237.291294428,339698.647247
2012-08-25,0.103900356147,2276,1.89774168099,2.75029529502,2440642.60692,238920,2448928,15.8935752698,67352.75,10.25,100263962.5,19477,33067,35491,6391996,198,16349,9781850,9640536.11204,21.92109799,224.691254397,471155.051966
2012-08-24,0.0758625421769,2263,2.58757144241,3.60746474885,2190865.9701,216717,2221352,16.989731943,80134.5,10.25,100196825,19301,34511,30969,6356505,203,16869,9775300,7957035.36121,18.81258311,192.828976877,471155.051966
2012-08-23,0.0757349996856,2252,2.66890445459,3.19501142717,2190865.9701,258872,2653441,17.9699087859,84777.75,10.25,100116875,19093,34809,31765,6325536,205,18003,9767500,8073544.01797,21.53412752,220.72480708,641114.69518
2012-08-22,0.105495376075,2240,1.88716936556,2.05071444898,2190865.9701,364458,3739343,16.2273721763,76683.24,10.26,100129905,18863,39189,40634,6293771,210,18217,9759250,5845207.91306,24.5640378,252.027027828,704257.314464
2012-08-21,0.0860693968462,2225,2.30779397614,2.96974816253,2190865.9701,305514,3146792,19.7124453954,93451.80927,10.29999,100443442.482,18642,40498,40494,6253137,173,20195,9751800,6768934.30133,23.26574408,239.636931367,730786.46907
2012-08-20,0.0835814753537,2210,2.74550320018,1.4013092961,2190865.9701,676367,7101858,20.5837137002,99519,10.5,102298875,18405,34086,36248,6212643,270,16526,9742750,9622289.30046,28.01583883,294.166307715,2746175.55591
2012-08-19,0.103468031823,2195,2.71303751927,2.17732090186,2190865.9701,363658,4363895,17.2075490192,95016,12,116799600,18211,32820,35022,6176395,198,15126,9733300,3349445.75565,18.95507601,227.46091212,1976252.30007
2012-08-18,0.106597784403,2179,2.9205632912,2.74695895675,2190865.9701,270117,4122022,16.1184636382,113230.2388,15.26014,148410965.556,18058,41427,38770,6141373,192,21679,9725400,2627510.81954,20.76717614,316.910015301,3208627.49691
2012-08-17,0.11193041368,2164,2.70367019586,3.30866414019,2190865.9701,217006,3341893,15.5739209478,110572,15.4,149657200,17883,45775,40897,6102603,272,24396,9718000,2729697.58044,30.58990923,471.084602142,1444851.12853
2012-08-16,0.134475949523,2148,2.17675340344,3.81164350225,2190865.9701,202852,2807715,16.7719148668,107020.08108,13.84119,134409719.912,17674,47362,49165,6061706,223,24045,9710850,1664499.54769,32.70348326,452.655125463,1506129.01085
2012-08-15,0.121763898615,2128,2.21486162625,4.84919653069,2190865.9701,176895,2241263,18.6233600144,108683.26,12.67,122938910.5,17440,36444,49070,6012541,191,14665,9703150,1863928.72093,28.12433709,356.33535093,661329.759446
2012-08-14,0.0937974204315,2108,2.64628498258,3.37556025325,2190865.9701,242064,2948060,17.7520917097,99513.54677,12.17887,118069273.102,17217,34362,37605,5963471,221,15631,9694600,1715320.3424,21.93973905,267.201229724,743549.812671
2012-08-13,0.127769114924,2093,1.83385348142,4.30583128268,2190865.9701,178247,2115786,16.6630063287,91102.17325,11.86999,114978064.635,17036,41509,49678,5925866,261,17446,9686450,1784521.5362,25.04966154,297.339231983,389537.215568
2012-08-12,0.0760483487823,2074,2.95144603123,8.75012470097,2190865.9701,96764,1138432,18.4055429383,99614.255,11.765,113871082,16878,30165,33751,5876188,285,13552,9678800,1621721.94408,17.49173695,205.790285217,289226.208641
2012-08-11,0.071979039832,2062,3.06282450916,5.42518333596,2036671.08869,145931,1692485,15.9964680966,91820.41596,11.59788,112155558.858,16744,27985,29979,5842437,319,14506,9670350,1920172.47218,17.37179137,201.475951694,367448.180524
2012-08-10,0.0689418955547,2051,3.4954316205,3.8327845423,2036671.08869,215118,2495366,16.6039289104,95642,11.6,112084420,16625,29288,27362,5812458,286,13747,9662450,1174688.42424,45.85604941,531.930173156,892905.801486
2012-08-09,0.0819963479192,2040,2.88721804511,3.31761619666,2036671.08869,240172,2882069,16.0977115656,95616,12,115851000,16475,34940,33117,5785096,230,17203,9654250,1601461.74506,18.36985252,220.43823024,915898.372534
2012-08-08,0.0889541625977,2027,2.45411695998,4.29021300236,2036671.08869,199337,2222610,17.2113897242,95354.71448,11.14999,107556148.537,16320,35918,38855,5751979,324,15584,9646300,1765841.13518,52.18018387,581.808528349,461723.277451
2012-08-07,0.0729084334918,2012,2.87989942729,3.9011028952,2036671.08869,191484,2113987,15.0852768759,82468.8,11.04,106401312,16174,32197,28636,5713124,199,15315,9637800,1940221.75537,20.92753532,231.039989933,470601.086137
2012-08-06,0.0989412483594,2002,2.22054506785,3.95456283359,2036671.08869,178831,2019207,14.2753291242,79850.80064,11.29112,108737437.492,16003,33954,35960,5684488,189,16076,9630350,1875108.81064,22.199207,250.653910142,709410.202492
2012-08-05,0.0879902872546,1989,2.54268382964,5.09543515876,2036671.08869,142755,1596988,14.680303,81373.5106,11.1869,107654894.77,15852,28698,32003,5648528,166,14297,9623300,2028384.34611,24.52949124,274.408965553,575889.60323
2012-08-04,0.0791448338826,1977,3.01857558759,4.46253799092,2036671.08869,168604,1905221,15.1865203449,85021.2,11.3,108661365,15728,28179,28166,5616525,208,14934,9616050,1149479.48812,24.23379789,273.841916157,614373.120353
2012-08-03,0.0722498370044,1966,3.28268972612,3.25439472296,2036671.08869,266317,2961123,17.5151201311,96366.6396,11.1188,106835545.74,15603,29197,29356,5588359,228,14362,9608550,1674221.83346,17.9249095,199.303483749,1553677.20546
2012-08-02,0.0811928773855,1954,2.32936720554,2.86505338767,2036671.08869,269419,2640307,15.5914942207,75646.2,9.8,94079020,15459,32741,32475,5559003,192,15951,9599900,1964547.29791,19.86616974,194.688463452,528962.919603
2012-08-01,0.106224290023,1942,1.97429382665,2.59561353641,2036671.08869,272383,2598530,14.2753291242,67447.8,9.54,91509588,15340,38959,34163,5526528,255,19278,9592200,2785336.88999,20.21423246,192.843777668,550479.324363
2012-07-31,0.11039679391,1928,1.74087769267,2.19507110901,2036671.08869,303817,2868033,13.4653813725,62955.36,9.44,90483816,15197,37314,36163,5492365,220,17125,9585150,2129740.04036,19.84360187,187.323601653,695638.695739
2012-07-30,0.088097139307,1914,2.22043895927,5.95666154907,2036671.08869,155641,1424114,18.7300417587,84829.65,9.15,87643275,15050,30168,38204,5456202,187,12850,9578500,948209.354648,21.59461114,197.590691931,405296.121057
2012-07-29,0.0909039201408,1898,1.97012208735,5.55847697837,1866391.305,130737,1162123,13.4529281759,64596.363,8.889,85061063.25,14927,26862,32788,5417998,169,11567,9569250,1270281.86632,17.74577763,157.742217353,90202.6001398
2012-07-28,0.0758653640747,1885,2.2925723928,6.18926517177,1866391.305,137658,1229283,15.772398551,76083.6,8.93,85388660,14828,31154,33187,5385210,210,13889,9562000,1721419.87291,20.70498525,184.895518283,194334.796007
2012-07-27,0.0629332008816,1873,2.84957434733,5.06631285099,1866391.305,166097,1486569,15.586840921,75314.25,8.95,85503825,14724,25871,26430,5352023,242,11425,9553500,2542177.22727,15.17561226,135.821729727,237103.603393
2012-07-26,0.0705442107126,1863,2.58939710296,3.71080844993,1866391.305,240325,2138892,16.5146290711,79370.2,8.9,84951390,14609,25872,30652,5325593,271,11699,9545100,1759046.66977,18.68667012,166.311364068,593481.536107
2012-07-25,0.075496933677,1851,2.32294419954,3.96545662189,1866391.305,194555,1706245,14.2879375109,67660.3957,8.76998,83632283.276,14475,26521,29127,5294941,206,12535,9536200,1181372.18944,15.29289555,134.118388116,350256.933479
2012-07-24,0.0783805550996,1840,2.41376924361,3.56001249719,1866391.305,226600,2030339,14.937389216,72280.32,8.96,85375360,14337,29817,29945,5265814,226,13623,9528500,2038593.7443,17.55491401,157.29202953,398218.93949
2012-07-23,0.0951940472921,1828,1.927846021,3.76800450385,1866391.305,199655,1836824,13.9168222509,69211.6,9.2,87588140,14183,35299,35901,5235869,195,16667,9520450,1883207.37252,23.16193893,213.089838156,1236244.41226
2012-07-22,0.0835731012358,1814,2.09124270225,5.02218564597,1866391.305,138685,1248162,12.8962552858,62685,9,85616550,14063,28132,29975,5199968,157,14143,9512950,2017199.61626,15.35397674,138.18579066,300378.076041
2012-07-21,0.103340454102,1803,1.94216713655,3.29790202042,1866391.305,228266,2214183,13.9168222509,73021.6,9.7,92208200,13949,31248,37598,5169993,172,15535,9506000,2234606.50935,28.9098919,280.42595143,1350688.65446
2012-07-20,0.10972291274,1788,1.82150125767,2.80540231839,1866391.305,248806,2297360,12.8962552858,64450.179,9.23355,87704874.675,13780,28822,35383,5132395,189,14058,9498500,1421994.54584,30.14867241,278.379274131,1453495.00949
2012-07-19,0.0987912358104,1773,2.13988173569,3.88669446852,1866391.305,184476,1710994,13.2673705459,66501.1047,9.27491,88033272.0105,13586,28008,31077,5097012,185,11908,9491550,1295478.21611,20.39232492,189.136978324,433033.304433
2012-07-18,0.0886488276602,1759,2.31664169622,2.58060556783,1866391.305,293536,2758940,14.0096010659,71197.34925,9.39899,89143780.756,13403,27537,30733,5065935,239,12195,9484400,1740583.53574,25.25477096,237.369339705,1061472.88351
2012-07-17,0.0830623066358,1746,2.42631943043,2.15531164165,1866391.305,411541,3905528,16.4218502561,84176.3,9.49,89935306.5,13203,33380,34693,5035202,215,15490,9476850,2666970.47688,20.25827138,192.250995396,2217552.05266
2012-07-16,0.0889668915723,1732,2.01300179641,3.70263333891,1751454.53534,200425,1661503,12.885661025,61519.3479,8.2899,78488773.2,13024,28370,30561,5000509,250,12849,9468000,1695175.10559,21.32899927,176.815271048,608643.124166
2012-07-15,0.0708689273604,1719,2.20604638878,5.05599327781,1751454.53534,147666,1129466,12.9727263022,57105.71682,7.64877,72361953.462,12878,24339,25886,4969948,254,11599,9460600,1672124.09871,16.82730601,128.70819339,145251.824347
2012-07-14,0.0739193730706,1709,2.25854357556,2.45653177342,1751454.53534,303924,2336848,12.9727263022,57405.40206,7.68891,72684419.5665,12748,24426,25417,4944062,217,12889,9453150,2369172.75994,16.39495791,126.059355824,174250.085313
2012-07-13,0.0624379104709,1698,2.71702572416,2.54049762678,1751454.53534,317339,2506981,14.0175096285,63689.8,7.9,74621030,12591,24266,23441,4918645,203,12350,9445700,2448766.94967,12.71610684,100.457244036,748966.056105
2012-07-12,0.0751029008272,1688,2.0904812592,3.12903728899,1751454.53534,241800,1769973,13.1468568566,55383.12,7.32,69083598,12415,27972,26493,4895204,196,14729,9437650,1310703.542,16.10499023,117.888528484,251974.99431
2012-07-11,0.0910711358063,1677,1.65204107409,3.31308715865,1751454.53534,207269,1504151,11.9279429758,49833.819,7.257,68434235.7,12257,27370,30165,4868711,206,12621,9430100,1249365.53361,17.78720701,129.081761272,375530.223268
2012-07-10,0.0922446661438,1665,1.63906787872,3.1254605156,1751454.53534,242268,1753780,13.1468568566,54813.708,7.239,68214906.75,12108,30219,33442,4838546,173,14253,9423250,2373200.40294,22.70876035,164.388716174,588869.641088
2012-07-09,0.0643073631055,1652,2.2534076622,4.43482536524,1751454.53534,186366,1285179,14.3657707373,56995.44,6.896,64930667.2,11955,24678,25293,4805104,170,11769,9415700,1893125.87659,15.91462354,109.747243932,227316.582666
2012-07-08,0.0584433667071,1642,2.44187860073,6.0005501992,1751454.53534,128522,882943,13.4080526882,52981.44,6.87,64629181.5,11806,22403,21697,4779811,145,9436,9407450,623122.949405,12.394001,85.14678687,291591.984628
2012-07-07,0.060612745846,1633,2.20746105859,5.30086802066,1751454.53534,161200,1088100,14.8010971233,57678.75,6.75,63448312.5,11698,26033,26129,4758114,175,14531,9399750,4379832.14432,45.39267827,306.400578322,198336.565287
2012-07-06,0.060746679119,1623,2.34949742191,3.89408788118,1751454.53534,196760,1325077,13.320987411,51599.66238,6.73449,63245279.2125,11572,22262,21962,4731985,220,9044,9391250,1621179.08254,12.41769967,83.6268742506,242774.801427
2012-07-05,0.0688497793936,1614,2.1076212293,3.76438457619,1751454.53534,182314,1234266,11.9279429758,46462.51,6.77,63526972,11454,22083,22045,4710023,221,9812,9383600,1819963.93905,13.38649042,90.6265401434,270718.721892
2012-07-04,0.058327764835,1605,2.37136686068,3.46264133098,1751454.53534,229940,1506107,13.8433790741,52151.1,6.55,61417712.5,11347,24790,21992,4687978,153,11814,9376750,2384064.43623,12.04784878,78.913409509,250947.418686
2012-07-03,0.0647622009804,1596,2.14247603068,2.59600620628,1726566.55919,279930,1893726,12.4450729327,49161.255,6.765,63379932,11216,26804,22946,4665986,140,12608,9368800,1227878.76673,17.70742136,119.7907055,477182.244209
2012-07-02,0.059044334459,1587,2.15357905983,5.5667351075,1726566.55919,144843,977687,13.8183223598,54425.25,6.75,63190462.5,11098,30158,25272,4643040,153,15888,9361550,1167866.96926,13.30033059,89.7772314825,164969.804097
2012-07-01,0.0568779931552,1578,2.45595943506,6.9093228361,1726566.55919,100010,669466,11.8442763084,46255.54,6.694,62612329,11015,23260,18834,4617768,143,11476,9353500,1287322.11079,10.02531446,67.1094549952,156167.13193
2012-06-30,0.0670133174305,1571,2.01685877669,4.96562229027,1726566.55919,143265,958873,12.1875886651,47614.002,6.693,62556793.8,10910,27258,23608,4598934,160,13953,9346600,1659773.18224,14.1692415,94.8347333595,155703.311121
2012-06-29,0.0640145233699,1562,2.0908403241,4.73505587834,1726566.55919,148066,986415,12.0159324867,46707.282,6.662,62219749,10826,25246,22339,4575326,138,12605,9339500,2843499.26299,11.58999775,77.2125650105,180993.137266
2012-06-28,0.0855410823116,1554,1.65192205821,2.91658759619,1726566.55919,231983,1547091,11.5867920408,45122.25102,6.66897,62238162.525,10725,27355,27315,4552987,158,12121,9332500,3571435.20578,16.85485099,112.404495607,333193.569777
2012-06-27,0.0783812146128,1543,1.73689121785,3.36025359158,1726566.55919,241559,1583553,13.9041504489,53211.39935,6.55555,61135420.4125,10600,29665,30636,4525672,156,14690,9325750,1327378.71729,17.42605631,114.237383443,228544.039315
2012-06-26,0.0915604088757,1531,1.47057905798,2.47911414656,1726566.55919,299260,1930647,12.7025572003,47862.9366,6.4514,60111887.21,10473,30371,32547,4495036,136,13495,9317650,1782749.75341,19.65510869,126.802968203,353169.234178
2012-06-25,0.0728452345904,1518,1.90235610391,4.12963117245,1726566.55919,185586,1197025,13.1316976462,49432.72336,6.44999,60051019.3975,10358,25287,25985,4462489,166,9685,9310250,1843260.41923,14.82897323,95.6467290438,359578.59323
2012-06-24,0.0681074755532,1507,2.11361809872,2.63339235504,1726566.55919,266424,1756136,12.0159324867,46245.964,6.5915,61318087.9,10250,21800,21880,4436504,159,7179,9302600,2180761.31443,16.06404355,105.88614306,210829.486988
2012-06-23,0.0608038254726,1498,2.49179469505,5.11503888043,1726566.55919,158650,1055120,13.9041504489,53969.7813,6.65062,61821503.272,10172,22670,21659,4414624,202,8191,9295600,3282570.07673,15.19853598,101.079687359,159049.371294
2012-06-22,0.082553775598,1489,1.8839338544,2.87133315447,1726566.55919,246541,1676382,12.1017605759,48134.50998,6.79962,63151470.75,10072,23645,25550,4392965,189,8403,9287500,1584455.89817,29.83422135,202.861368176,399950.888882
2012-06-21,0.0957187355542,1478,1.57189540017,3.22876053974,1726566.55919,189732,1290179,10.4710268813,41656.8,6.8,63107060,9963,22814,26501,4367415,219,8018,9280450,1186755.33251,26.27883814,178.696099352,406421.8574
2012-06-20,0.112861352808,1467,1.35502858223,2.6713894043,1726566.55919,255335,1697977,11.67262013,45359.58179,6.64999,61674334.7565,9868,25912,33475,4340914,169,8463,9274350,1737453.29481,21.58001528,143.506885812,344185.597992
2012-06-19,0.091424208421,1452,1.56449066968,4.21316043813,1583177.84744,216607,1415080,14.3234359756,59619.61044,6.53294,60544348.097,9748,30103,38108,4307439,156,8462,9267550,2217216.37034,26.94018882,175.99863715,307427.032909
